RecordCategory,RecordSubCategory,StartDate,FinishDate
Feeding,Left Breast,Aug-6-2022 07:41,Aug-6-2022 07:47
Feeding,Left Breast,Aug-6-2022 10:22,Aug-6-2022 10:26
Feeding,Right Breast,Aug-6-2022 10:26,Aug-6-2022 10:29
Feeding,Right Breast,Aug-6-2022 12:42,Aug-6-2022 12:44
Feeding,Right Breast,Aug-6-2022 13:16,Aug-6-2022 13:19
Feeding,Left Breast,Aug-6-2022 13:19,Aug-6-2022 13:23
Feeding,Meal,Aug-6-2022 14:07,Aug-6-2022 14:07
Feeding,Left Breast,Aug-6-2022 15:42,Aug-6-2022 15:45
Feeding,Right Breast,Aug-6-2022 15:45,Aug-6-2022 15:48
Feeding,Bottle,Aug-6-2022 18:43,Aug-6-2022 18:48
Feeding,Right Breast,Aug-6-2022 18:48,Aug-6-2022 18:50
Feeding,Left Breast,Aug-6-2022 18:50,Aug-6-2022 18:54
Feeding,Right Breast,Aug-7-2022 00:37,Aug-7-2022 00:41
Feeding,Left Breast,Aug-7-2022 00:41,Aug-7-2022 00:47
Feeding,Right Breast,Aug-7-2022 04:30,Aug-7-2022 04:33
Feeding,Left Breast,Aug-7-2022 04:33,Aug-7-2022 04:38
Feeding,Right Breast,Aug-7-2022 06:46,Aug-7-2022 06:51
Feeding,Left Breast,Aug-7-2022 06:51,Aug-7-2022 06:56
Feeding,Right Breast,Aug-7-2022 09:23,Aug-7-2022 09:25
Feeding,Left Breast,Aug-7-2022 09:25,Aug-7-2022 09:31
Feeding,Right Breast,Aug-7-2022 12:18,Aug-7-2022 12:20
Feeding,Left Breast,Aug-7-2022 12:20,Aug-7-2022 12:25
Feeding,Meal,Aug-7-2022 12:47,Aug-7-2022 12:47
Feeding,Right Breast,Aug-7-2022 15:16,Aug-7-2022 15:19
Feeding,Left Breast,Aug-7-2022 15:19,Aug-7-2022 15:23
Feeding,Right Breast,Aug-7-2022 16:51,Aug-7-2022 16:53
Feeding,Meal,Aug-7-2022 16:33,Aug-7-2022 16:33
Feeding,Bottle,Aug-7-2022 18:49,Aug-7-2022 18:54
Feeding,Right Breast,Aug-7-2022 18:54,Aug-7-2022 18:55
Feeding,Left Breast,Aug-7-2022 18:55,Aug-7-2022 18:57
Feeding,Right Breast,Aug-7-2022 23:36,Aug-7-2022 23:37
Feeding,Left Breast,Aug-7-2022 23:37,Aug-7-2022 23:43
Feeding,Right Breast,Aug-8-2022 05:06,Aug-8-2022 05:09
Feeding,Left Breast,Aug-8-2022 05:09,Aug-8-2022 05:15
Feeding,Right Breast,Aug-8-2022 05:55,Aug-8-2022 06:01
Feeding,Left Breast,Aug-8-2022 06:01,Aug-8-2022 06:05
Feeding,Right Breast,Aug-8-2022 09:00,Aug-8-2022 09:02
Feeding,Left Breast,Aug-8-2022 09:03,Aug-8-2022 09:07
Feeding,Right Breast,Aug-8-2022 11:45,Aug-8-2022 11:47
Feeding,Meal,Aug-8-2022 09:45,Aug-8-2022 09:45
Feeding,Left Breast,Aug-8-2022 11:47,Aug-8-2022 11:51
Feeding,Left Breast,Aug-8-2022 15:08,Aug-8-2022 15:13
Feeding,Right Breast,Aug-8-2022 15:13,Aug-8-2022 15:15
Feeding,Meal,Aug-8-2022 16:01,Aug-8-2022 16:01
Feeding,Right Breast,Aug-8-2022 16:44,Aug-8-2022 16:45
Feeding,Bottle,Aug-8-2022 18:46,Aug-8-2022 18:51
Feeding,Right Breast,Aug-8-2022 18:52,Aug-8-2022 18:52
Feeding,Left Breast,Aug-8-2022 18:52,Aug-8-2022 18:56
Feeding,Right Breast,Aug-9-2022 01:45,Aug-9-2022 01:47
Feeding,Left Breast,Aug-9-2022 01:47,Aug-9-2022 01:54
Feeding,Right Breast,Aug-9-2022 04:57,Aug-9-2022 04:59
Feeding,Left Breast,Aug-9-2022 04:59,Aug-9-2022 05:05
Feeding,Right Breast,Aug-9-2022 06:53,Aug-9-2022 06:56
Feeding,Left Breast,Aug-9-2022 06:56,Aug-9-2022 06:59
Feeding,Right Breast,Aug-9-2022 08:58,Aug-9-2022 09:00
Feeding,Left Breast,Aug-9-2022 09:00,Aug-9-2022 09:03
Feeding,Left Breast,Aug-9-2022 11:24,Aug-9-2022 11:27
Feeding,Right Breast,Aug-9-2022 11:27,Aug-9-2022 11:28
Feeding,Right Breast,Aug-9-2022 15:47,Aug-9-2022 15:50
Feeding,Left Breast,Aug-9-2022 15:50,Aug-9-2022 15:58
Feeding,Bottle,Aug-9-2022 18:54,Aug-9-2022 18:59
Feeding,Right Breast,Aug-9-2022 18:59,Aug-9-2022 19:00
Feeding,Left Breast,Aug-9-2022 19:00,Aug-9-2022 19:03
Feeding,Right Breast,Aug-9-2022 23:05,Aug-9-2022 23:08
Feeding,Left Breast,Aug-9-2022 23:08,Aug-9-2022 23:14
Feeding,Right Breast,Aug-10-2022 02:25,Aug-10-2022 02:30
Feeding,Left Breast,Aug-10-2022 02:30,Aug-10-2022 02:34
Feeding,Right Breast,Aug-10-2022 07:13,Aug-10-2022 07:18
Feeding,Left Breast,Aug-10-2022 07:18,Aug-10-2022 07:23
Feeding,Right Breast,Aug-10-2022 09:56,Aug-10-2022 09:58
Feeding,Left Breast,Aug-10-2022 09:58,Aug-10-2022 10:01
Feeding,Right Breast,Aug-10-2022 11:46,Aug-10-2022 11:48
Feeding,Left Breast,Aug-10-2022 13:51,Aug-10-2022 13:55
Feeding,Right Breast,Aug-10-2022 13:56,Aug-10-2022 13:59
Feeding,Meal,Aug-10-2022 14:40,Aug-10-2022 14:40
Feeding,Right Breast,Aug-10-2022 16:26,Aug-10-2022 16:29
Feeding,Left Breast,Aug-10-2022 16:29,Aug-10-2022 16:36
Feeding,Bottle,Aug-10-2022 19:01,Aug-10-2022 19:05
Feeding,Left Breast,Aug-10-2022 19:22,Aug-10-2022 19:27
Feeding,Right Breast,Aug-10-2022 19:27,Aug-10-2022 19:30
Feeding,Right Breast,Aug-11-2022 02:04,Aug-11-2022 02:08
Feeding,Left Breast,Aug-11-2022 02:08,Aug-11-2022 02:14
Feeding,Right Breast,Aug-11-2022 04:57,Aug-11-2022 04:59
Feeding,Left Breast,Aug-11-2022 04:59,Aug-11-2022 05:04
Feeding,Right Breast,Aug-11-2022 07:05,Aug-11-2022 07:10
Feeding,Left Breast,Aug-11-2022 07:10,Aug-11-2022 07:15
Feeding,Right Breast,Aug-11-2022 09:35,Aug-11-2022 09:38
Feeding,Left Breast,Aug-11-2022 09:38,Aug-11-2022 09:42
Feeding,Right Breast,Aug-11-2022 11:12,Aug-11-2022 11:15
Feeding,Right Breast,Aug-11-2022 12:40,Aug-11-2022 12:42
Feeding,Left Breast,Aug-11-2022 12:43,Aug-11-2022 12:47
Feeding,Meal,Aug-11-2022 13:32,Aug-11-2022 13:32
Feeding,Right Breast,Aug-11-2022 14:33,Aug-11-2022 14:35
Feeding,Left Breast,Aug-11-2022 15:44,Aug-11-2022 15:49
Feeding,Right Breast,Aug-11-2022 15:49,Aug-11-2022 15:52
Feeding,Bottle,Aug-11-2022 18:50,Aug-11-2022 18:55
Feeding,Right Breast,Aug-11-2022 18:56,Aug-11-2022 18:58
Feeding,Left Breast,Aug-11-2022 18:58,Aug-11-2022 19:02
Feeding,Right Breast,Aug-11-2022 23:47,Aug-11-2022 23:51
Feeding,Left Breast,Aug-11-2022 23:51,Aug-11-2022 23:56
Feeding,Left Breast,Aug-12-2022 00:09,Aug-12-2022 00:18
Feeding,Right Breast,Aug-12-2022 04:12,Aug-12-2022 04:16
Feeding,Left Breast,Aug-12-2022 04:16,Aug-12-2022 04:21
Feeding,Right Breast,Aug-12-2022 06:35,Aug-12-2022 06:38
Feeding,Left Breast,Aug-12-2022 06:38,Aug-12-2022 06:42
Feeding,Left Breast,Aug-12-2022 10:22,Aug-12-2022 10:27
Feeding,Right Breast,Aug-12-2022 10:27,Aug-12-2022 10:30
Feeding,Right Breast,Aug-12-2022 11:56,Aug-12-2022 11:58
Feeding,Right Breast,Aug-12-2022 13:33,Aug-12-2022 13:37
Feeding,Left Breast,Aug-12-2022 13:37,Aug-12-2022 13:42
Feeding,Meal,Aug-12-2022 14:15,Aug-12-2022 14:15
Feeding,Left Breast,Aug-12-2022 16:11,Aug-12-2022 16:16
Feeding,Right Breast,Aug-12-2022 16:16,Aug-12-2022 16:19
Feeding,Bottle,Aug-12-2022 18:49,Aug-12-2022 18:55
Feeding,Right Breast,Aug-12-2022 18:58,Aug-12-2022 18:58
Feeding,Left Breast,Aug-12-2022 18:58,Aug-12-2022 19:01
Feeding,Right Breast,Aug-12-2022 23:28,Aug-12-2022 23:31
Feeding,Left Breast,Aug-12-2022 23:31,Aug-12-2022 23:37
Feeding,Right Breast,Aug-13-2022 04:19,Aug-13-2022 04:23
Feeding,Left Breast,Aug-13-2022 04:23,Aug-13-2022 04:29
Feeding,Right Breast,Aug-13-2022 04:44,Aug-13-2022 04:48
Feeding,Left Breast,Aug-13-2022 04:48,Aug-13-2022 04:52
Feeding,Right Breast,Aug-13-2022 07:18,Aug-13-2022 07:21
Feeding,Left Breast,Aug-13-2022 07:21,Aug-13-2022 07:24
Feeding,Left Breast,Aug-13-2022 09:48,Aug-13-2022 09:54
Feeding,Right Breast,Aug-13-2022 09:54,Aug-13-2022 09:57
Feeding,Right Breast,Aug-13-2022 11:51,Aug-13-2022 11:53
Feeding,Right Breast,Aug-13-2022 12:55,Aug-13-2022 12:57
Feeding,Left Breast,Aug-13-2022 12:57,Aug-13-2022 13:04
Feeding,Meal,Aug-13-2022 14:03,Aug-13-2022 14:03
Feeding,Left Breast,Aug-13-2022 16:12,Aug-13-2022 16:16
Feeding,Right Breast,Aug-13-2022 16:17,Aug-13-2022 16:19
Feeding,Bottle,Aug-13-2022 18:58,Aug-13-2022 19:03
Feeding,Right Breast,Aug-13-2022 19:04,Aug-13-2022 19:06
Feeding,Left Breast,Aug-13-2022 19:06,Aug-13-2022 19:08
Feeding,Right Breast,Aug-13-2022 23:03,Aug-13-2022 23:06
Feeding,Left Breast,Aug-13-2022 23:06,Aug-13-2022 23:14
Feeding,Right Breast,Aug-14-2022 03:48,Aug-14-2022 03:51
Feeding,Left Breast,Aug-14-2022 03:51,Aug-14-2022 03:58
Feeding,Right Breast,Aug-14-2022 06:45,Aug-14-2022 06:48
Feeding,Left Breast,Aug-14-2022 06:48,Aug-14-2022 06:54
Feeding,Meal,Aug-14-2022 07:06,Aug-14-2022 07:06
Feeding,Left Breast,Aug-14-2022 10:15,Aug-14-2022 10:22
Feeding,Right Breast,Aug-14-2022 10:22,Aug-14-2022 10:25
Feeding,Left Breast,Aug-14-2022 13:44,Aug-14-2022 13:50
Feeding,Right Breast,Aug-14-2022 13:50,Aug-14-2022 13:54
Feeding,Meal,Aug-14-2022 14:28,Aug-14-2022 14:28
Feeding,Left Breast,Aug-14-2022 16:33,Aug-14-2022 16:40
Feeding,Right Breast,Aug-14-2022 16:40,Aug-14-2022 16:45
Feeding,Bottle,Aug-14-2022 19:00,Aug-14-2022 19:09
Feeding,Right Breast,Aug-14-2022 23:32,Aug-14-2022 23:35
Feeding,Left Breast,Aug-14-2022 23:35,Aug-14-2022 23:41
Feeding,Right Breast,Aug-15-2022 04:18,Aug-15-2022 04:26
Feeding,Left Breast,Aug-15-2022 04:26,Aug-15-2022 04:35
Feeding,Left Breast,Aug-15-2022 07:16,Aug-15-2022 07:21
Feeding,Right Breast,Aug-15-2022 07:21,Aug-15-2022 07:24
Feeding,Meal,Aug-15-2022 07:49,Aug-15-2022 07:49
Feeding,Right Breast,Aug-15-2022 10:37,Aug-15-2022 10:41
Feeding,Left Breast,Aug-15-2022 10:41,Aug-15-2022 10:44
Feeding,Meal,Aug-15-2022 11:45,Aug-15-2022 11:45
Feeding,Right Breast,Aug-15-2022 13:39,Aug-15-2022 13:44
Feeding,Left Breast,Aug-15-2022 13:44,Aug-15-2022 13:52
Feeding,Right Breast,Aug-15-2022 16:33,Aug-15-2022 16:36
Feeding,Left Breast,Aug-15-2022 16:36,Aug-15-2022 16:40
Feeding,Bottle,Aug-15-2022 18:57,Aug-15-2022 19:05
Feeding,Right Breast,Aug-16-2022 00:36,Aug-16-2022 00:39
Feeding,Left Breast,Aug-16-2022 00:39,Aug-16-2022 00:48
Feeding,Right Breast,Aug-16-2022 05:01,Aug-16-2022 05:05
Feeding,Left Breast,Aug-16-2022 05:05,Aug-16-2022 05:11
Feeding,Left Breast,Aug-16-2022 08:14,Aug-16-2022 08:23
Feeding,Right Breast,Aug-16-2022 08:24,Aug-16-2022 08:30
Feeding,Right Breast,Aug-16-2022 11:24,Aug-16-2022 11:26
Feeding,Left Breast,Aug-16-2022 11:26,Aug-16-2022 11:29
Feeding,Left Breast,Aug-16-2022 15:18,Aug-16-2022 15:25
Feeding,Right Breast,Aug-16-2022 15:25,Aug-16-2022 15:32
Feeding,Meal,Aug-16-2022 09:05,Aug-16-2022 09:05
Feeding,Meal,Aug-16-2022 16:08,Aug-16-2022 16:08
Feeding,Bottle,Aug-16-2022 18:41,Aug-16-2022 18:48
Feeding,Right Breast,Aug-17-2022 02:17,Aug-17-2022 02:23
Feeding,Left Breast,Aug-17-2022 02:23,Aug-17-2022 02:33
Feeding,Right Breast,Aug-17-2022 06:32,Aug-17-2022 06:36
Feeding,Left Breast,Aug-17-2022 06:36,Aug-17-2022 06:43
Feeding,Left Breast,Aug-17-2022 09:33,Aug-17-2022 09:40
Feeding,Right Breast,Aug-17-2022 09:40,Aug-17-2022 09:44
Feeding,Meal,Aug-17-2022 10:33,Aug-17-2022 10:33
Feeding,Left Breast,Aug-17-2022 12:31,Aug-17-2022 12:38
Feeding,Right Breast,Aug-17-2022 12:38,Aug-17-2022 12:41
Feeding,Meal,Aug-17-2022 14:03,Aug-17-2022 14:03
Feeding,Left Breast,Aug-17-2022 15:38,Aug-17-2022 15:44
Feeding,Right Breast,Aug-17-2022 15:44,Aug-17-2022 15:46
Feeding,Meal,Aug-17-2022 16:18,Aug-17-2022 16:18
Feeding,Bottle,Aug-17-2022 18:45,Aug-17-2022 18:53
Feeding,Right Breast,Aug-18-2022 01:45,Aug-18-2022 01:47
Feeding,Left Breast,Aug-18-2022 01:47,Aug-18-2022 01:57
Feeding,Right Breast,Aug-18-2022 06:25,Aug-18-2022 06:28
Feeding,Left Breast,Aug-18-2022 06:28,Aug-18-2022 06:37
Feeding,Left Breast,Aug-18-2022 10:15,Aug-18-2022 10:22
Feeding,Right Breast,Aug-18-2022 10:22,Aug-18-2022 10:25
Feeding,Meal,Aug-18-2022 12:30,Aug-18-2022 12:30
Feeding,Right Breast,Aug-18-2022 14:42,Aug-18-2022 14:47
Feeding,Left Breast,Aug-18-2022 14:47,Aug-18-2022 14:51
Feeding,Right Breast,Aug-18-2022 16:39,Aug-18-2022 16:43
Feeding,Left Breast,Aug-18-2022 16:43,Aug-18-2022 16:48
Feeding,Meal,Aug-18-2022 16:20,Aug-18-2022 16:20
Feeding,Bottle,Aug-18-2022 18:45,Aug-18-2022 18:53
Feeding,Right Breast,Aug-19-2022 03:54,Aug-19-2022 04:00
Feeding,Left Breast,Aug-19-2022 04:00,Aug-19-2022 04:08
Feeding,Left Breast,Aug-19-2022 06:44,Aug-19-2022 06:50
Feeding,Right Breast,Aug-19-2022 06:50,Aug-19-2022 06:57
Feeding,Meal,Aug-19-2022 07:20,Aug-19-2022 07:20
Feeding,Right Breast,Aug-19-2022 09:23,Aug-19-2022 09:28
Feeding,Left Breast,Aug-19-2022 09:28,Aug-19-2022 09:36
Feeding,Meal,Aug-19-2022 11:00,Aug-19-2022 11:00
Feeding,Right Breast,Aug-19-2022 13:16,Aug-19-2022 13:22
Feeding,Left Breast,Aug-19-2022 13:23,Aug-19-2022 13:29
Feeding,Left Breast,Aug-19-2022 15:54,Aug-19-2022 16:02
Feeding,Right Breast,Aug-19-2022 16:02,Aug-19-2022 16:06
Feeding,Meal,Aug-19-2022 16:40,Aug-19-2022 16:40
Feeding,Bottle,Aug-19-2022 18:46,Aug-19-2022 18:53
Feeding,Right Breast,Aug-19-2022 23:16,Aug-19-2022 23:20
Feeding,Left Breast,Aug-19-2022 23:20,Aug-19-2022 23:25
Feeding,Right Breast,Aug-20-2022 03:21,Aug-20-2022 03:27
Feeding,Left Breast,Aug-20-2022 03:27,Aug-20-2022 03:32
Feeding,Left Breast,Aug-20-2022 06:31,Aug-20-2022 06:40
Feeding,Right Breast,Aug-20-2022 06:40,Aug-20-2022 06:43
Feeding,Right Breast,Aug-20-2022 10:09,Aug-20-2022 10:14
Feeding,Left Breast,Aug-20-2022 10:14,Aug-20-2022 10:19
Feeding,Meal,Aug-20-2022 11:00,Aug-20-2022 11:00
Feeding,Left Breast,Aug-20-2022 13:31,Aug-20-2022 13:35
Feeding,Right Breast,Aug-20-2022 13:36,Aug-20-2022 13:39
Feeding,Meal,Aug-20-2022 15:00,Aug-20-2022 15:00
Feeding,Right Breast,Aug-20-2022 16:30,Aug-20-2022 16:33
Feeding,Left Breast,Aug-20-2022 16:34,Aug-20-2022 16:41
Feeding,Bottle,Aug-20-2022 18:56,Aug-20-2022 19:03
Feeding,Right Breast,Aug-20-2022 23:28,Aug-20-2022 23:31
Feeding,Left Breast,Aug-20-2022 23:31,Aug-20-2022 23:40
Feeding,Right Breast,Aug-21-2022 03:05,Aug-21-2022 03:08
Feeding,Left Breast,Aug-21-2022 03:08,Aug-21-2022 03:13
Feeding,Left Breast,Aug-21-2022 06:26,Aug-21-2022 06:30
Feeding,Right Breast,Aug-21-2022 06:30,Aug-21-2022 06:37
Feeding,Right Breast,Aug-21-2022 08:52,Aug-21-2022 08:56
Feeding,Left Breast,Aug-21-2022 08:57,Aug-21-2022 09:04
Feeding,Right Breast,Aug-21-2022 12:19,Aug-21-2022 12:23
Feeding,Left Breast,Aug-21-2022 12:23,Aug-21-2022 12:30
Feeding,Meal,Aug-21-2022 13:08,Aug-21-2022 13:08
Feeding,Left Breast,Aug-21-2022 15:09,Aug-21-2022 15:14
Feeding,Right Breast,Aug-21-2022 15:14,Aug-21-2022 15:18
Feeding,Right Breast,Aug-21-2022 16:36,Aug-21-2022 16:38
Feeding,Left Breast,Aug-21-2022 16:38,Aug-21-2022 16:42
Feeding,Bottle,Aug-21-2022 18:55,Aug-21-2022 19:04
Feeding,Meal,Aug-21-2022 16:00,Aug-21-2022 16:00
Feeding,Meal,Aug-21-2022 07:00,Aug-21-2022 07:00
Feeding,Right Breast,Aug-22-2022 03:29,Aug-22-2022 03:34
Feeding,Left Breast,Aug-22-2022 03:34,Aug-22-2022 03:42
Feeding,Right Breast,Aug-22-2022 07:00,Aug-22-2022 07:04
Feeding,Left Breast,Aug-22-2022 07:04,Aug-22-2022 07:11
Feeding,Right Breast,Aug-22-2022 09:02,Aug-22-2022 09:05
Feeding,Left Breast,Aug-22-2022 09:05,Aug-22-2022 09:09
Feeding,Left Breast,Aug-22-2022 12:28,Aug-22-2022 12:35
Feeding,Right Breast,Aug-22-2022 12:35,Aug-22-2022 12:38
Feeding,Meal,Aug-22-2022 13:45,Aug-22-2022 13:45
Feeding,Right Breast,Aug-22-2022 15:34,Aug-22-2022 15:37
Feeding,Left Breast,Aug-22-2022 15:37,Aug-22-2022 15:44
Feeding,Meal,Aug-22-2022 16:44,Aug-22-2022 16:44
Feeding,Bottle,Aug-22-2022 18:50,Aug-22-2022 18:58
Feeding,Right Breast,Aug-23-2022 01:27,Aug-23-2022 01:31
Feeding,Left Breast,Aug-23-2022 01:31,Aug-23-2022 01:39
Feeding,Right Breast,Aug-23-2022 05:08,Aug-23-2022 05:12
Feeding,Left Breast,Aug-23-2022 05:12,Aug-23-2022 05:18
Feeding,Left Breast,Aug-23-2022 07:02,Aug-23-2022 07:10
Feeding,Right Breast,Aug-23-2022 07:10,Aug-23-2022 07:15
Feeding,Meal,Aug-23-2022 07:50,Aug-23-2022 07:50
Feeding,Right Breast,Aug-23-2022 10:40,Aug-23-2022 10:45
Feeding,Left Breast,Aug-23-2022 10:45,Aug-23-2022 10:52
Feeding,Left Breast,Aug-23-2022 13:44,Aug-23-2022 13:50
Feeding,Right Breast,Aug-23-2022 13:50,Aug-23-2022 13:53
Feeding,Meal,Aug-23-2022 14:35,Aug-23-2022 14:35
Feeding,Right Breast,Aug-23-2022 16:21,Aug-23-2022 16:24
Feeding,Left Breast,Aug-23-2022 16:24,Aug-23-2022 16:27
Feeding,Meal,Aug-23-2022 17:01,Aug-23-2022 17:01
Feeding,Bottle,Aug-23-2022 18:51,Aug-23-2022 18:59
Feeding,Right Breast,Aug-23-2022 23:50,Aug-23-2022 23:53
Feeding,Left Breast,Aug-23-2022 23:54,Aug-23-2022 23:59
Feeding,Right Breast,Aug-24-2022 03:26,Aug-24-2022 03:30
Feeding,Left Breast,Aug-24-2022 03:30,Aug-24-2022 03:36
Feeding,Left Breast,Aug-24-2022 07:40,Aug-24-2022 07:49
Feeding,Right Breast,Aug-24-2022 07:49,Aug-24-2022 07:53
Feeding,Meal,Aug-24-2022 08:25,Aug-24-2022 08:25
Feeding,Right Breast,Aug-24-2022 10:17,Aug-24-2022 10:20
Feeding,Left Breast,Aug-24-2022 10:20,Aug-24-2022 10:24
Feeding,Left Breast,Aug-24-2022 14:11,Aug-24-2022 14:18
Feeding,Right Breast,Aug-24-2022 14:18,Aug-24-2022 14:22
Feeding,Meal,Aug-24-2022 14:49,Aug-24-2022 14:49
Feeding,Right Breast,Aug-24-2022 16:17,Aug-24-2022 16:20
Feeding,Left Breast,Aug-24-2022 16:21,Aug-24-2022 16:26
Feeding,Bottle,Aug-24-2022 18:44,Aug-24-2022 18:53
Feeding,Right Breast,Aug-24-2022 22:58,Aug-24-2022 23:03
Feeding,Left Breast,Aug-24-2022 23:03,Aug-24-2022 23:08
Feeding,Right Breast,Aug-25-2022 05:30,Aug-25-2022 05:33
Feeding,Left Breast,Aug-25-2022 05:33,Aug-25-2022 05:41
Feeding,Left Breast,Aug-25-2022 07:40,Aug-25-2022 07:45
Feeding,Right Breast,Aug-25-2022 07:46,Aug-25-2022 07:48
Feeding,Meal,Aug-25-2022 08:25,Aug-25-2022 08:25
Feeding,Left Breast,Aug-25-2022 10:21,Aug-25-2022 10:29
Feeding,Right Breast,Aug-25-2022 10:30,Aug-25-2022 10:33
Feeding,Right Breast,Aug-25-2022 13:28,Aug-25-2022 13:33
Feeding,Left Breast,Aug-25-2022 13:33,Aug-25-2022 13:38
Feeding,Meal,Aug-25-2022 14:20,Aug-25-2022 14:20
Feeding,Right Breast,Aug-25-2022 16:31,Aug-25-2022 16:34
Feeding,Left Breast,Aug-25-2022 16:34,Aug-25-2022 16:39
Feeding,Bottle,Aug-25-2022 18:49,Aug-25-2022 18:57
Feeding,Right Breast,Aug-26-2022 00:59,Aug-26-2022 01:02
Feeding,Left Breast,Aug-26-2022 01:02,Aug-26-2022 01:11
Feeding,Left Breast,Aug-26-2022 01:22,Aug-26-2022 01:24
Feeding,Left Breast,Aug-26-2022 06:55,Aug-26-2022 07:03
Feeding,Right Breast,Aug-26-2022 07:03,Aug-26-2022 07:08
Feeding,Meal,Aug-26-2022 07:41,Aug-26-2022 07:41
Feeding,Meal,Aug-25-2022 17:01,Aug-25-2022 17:01
Feeding,Right Breast,Aug-26-2022 10:12,Aug-26-2022 10:16
Feeding,Left Breast,Aug-26-2022 10:17,Aug-26-2022 10:24
Feeding,Right Breast,Aug-26-2022 12:44,Aug-26-2022 12:47
Feeding,Left Breast,Aug-26-2022 12:47,Aug-26-2022 12:54
Feeding,Meal,Aug-26-2022 14:05,Aug-26-2022 14:05
Feeding,Right Breast,Aug-26-2022 16:19,Aug-26-2022 16:22
Feeding,Left Breast,Aug-26-2022 16:22,Aug-26-2022 16:28
Feeding,Bottle,Aug-26-2022 18:51,Aug-26-2022 19:00
Feeding,Right Breast,Aug-27-2022 00:00,Aug-27-2022 00:03
Feeding,Left Breast,Aug-27-2022 00:03,Aug-27-2022 00:11
Feeding,Right Breast,Aug-27-2022 05:46,Aug-27-2022 05:50
Feeding,Left Breast,Aug-27-2022 05:50,Aug-27-2022 05:55
Feeding,Right Breast,Aug-27-2022 06:40,Aug-27-2022 06:43
Feeding,Left Breast,Aug-27-2022 06:43,Aug-27-2022 06:47
Feeding,Right Breast,Aug-27-2022 09:18,Aug-27-2022 09:23
Feeding,Left Breast,Aug-27-2022 09:23,Aug-27-2022 09:28
Feeding,Meal,Aug-27-2022 10:17,Aug-27-2022 10:17
Feeding,Left Breast,Aug-27-2022 12:27,Aug-27-2022 12:32
Feeding,Right Breast,Aug-27-2022 12:32,Aug-27-2022 12:36
Feeding,Meal,Aug-27-2022 14:00,Aug-27-2022 14:00
Feeding,Left Breast,Aug-27-2022 16:14,Aug-27-2022 16:19
Feeding,Right Breast,Aug-27-2022 16:20,Aug-27-2022 16:24
Feeding,Bottle,Aug-27-2022 18:55,Aug-27-2022 19:03
Feeding,Right Breast,Aug-27-2022 23:18,Aug-27-2022 23:22
Feeding,Left Breast,Aug-27-2022 23:22,Aug-27-2022 23:28
Feeding,Right Breast,Aug-28-2022 06:31,Aug-28-2022 06:36
Feeding,Left Breast,Aug-28-2022 06:36,Aug-28-2022 06:44
Feeding,Meal,Aug-28-2022 07:20,Aug-28-2022 07:20
Feeding,Left Breast,Aug-28-2022 10:01,Aug-28-2022 10:07
Feeding,Right Breast,Aug-28-2022 10:08,Aug-28-2022 10:12
Feeding,Right Breast,Aug-28-2022 12:56,Aug-28-2022 12:59
Feeding,Left Breast,Aug-28-2022 12:59,Aug-28-2022 13:03
Feeding,Meal,Aug-28-2022 13:45,Aug-28-2022 13:45
Feeding,Left Breast,Aug-28-2022 16:21,Aug-28-2022 16:26
Feeding,Right Breast,Aug-28-2022 16:26,Aug-28-2022 16:30
Feeding,Bottle,Aug-28-2022 18:50,Aug-28-2022 18:57
Feeding,Right Breast,Aug-29-2022 02:24,Aug-29-2022 02:27
Feeding,Left Breast,Aug-29-2022 02:27,Aug-29-2022 02:35
Feeding,Right Breast,Aug-29-2022 06:29,Aug-29-2022 06:34
Feeding,Left Breast,Aug-29-2022 06:34,Aug-29-2022 06:41
Feeding,Left Breast,Aug-29-2022 09:53,Aug-29-2022 09:57
Feeding,Right Breast,Aug-29-2022 09:57,Aug-29-2022 09:59
Feeding,Right Breast,Aug-29-2022 11:21,Aug-29-2022 11:23
Feeding,Right Breast,Aug-29-2022 13:09,Aug-29-2022 13:14
Feeding,Left Breast,Aug-29-2022 13:15,Aug-29-2022 13:19
Feeding,Meal,Aug-29-2022 14:35,Aug-29-2022 14:35
Feeding,Right Breast,Aug-29-2022 16:54,Aug-29-2022 16:57
Feeding,Left Breast,Aug-29-2022 16:57,Aug-29-2022 17:01
Feeding,Bottle,Aug-29-2022 19:16,Aug-29-2022 19:23
Feeding,Right Breast,Aug-30-2022 00:21,Aug-30-2022 00:24
Feeding,Left Breast,Aug-30-2022 00:24,Aug-30-2022 00:31
Feeding,Right Breast,Aug-30-2022 04:00,Aug-30-2022 04:04
Feeding,Left Breast,Aug-30-2022 04:04,Aug-30-2022 04:09
Feeding,Left Breast,Aug-30-2022 06:47,Aug-30-2022 06:52
Feeding,Right Breast,Aug-30-2022 06:53,Aug-30-2022 06:56
Feeding,Meal,Aug-30-2022 07:20,Aug-30-2022 07:20
Feeding,Right Breast,Aug-30-2022 10:02,Aug-30-2022 10:05
Feeding,Left Breast,Aug-30-2022 10:05,Aug-30-2022 10:10
Feeding,Right Breast,Aug-30-2022 12:52,Aug-30-2022 12:55
Feeding,Left Breast,Aug-30-2022 12:55,Aug-30-2022 12:58
Feeding,Meal,Aug-30-2022 13:50,Aug-30-2022 13:50
Feeding,Right Breast,Aug-30-2022 16:32,Aug-30-2022 16:35
